REGION,COUNTRY,SECTOR,SUBSECTOR,YEAR,QUARTER,"Dividend, USD"
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2020,20Q1,269336374.488
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2020,20Q2,
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2020,20Q3,282493834.128
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2020,20Q4,387660583.26
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2021,21Q1,465376274.49375
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2021,21q2,584796039.4575
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2021,21q3,676788391.125
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2021,21Q4,640861308.99
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2022,22q1,650344910.355
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2022,22Q2,597299267.16
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2022,22Q3,388633062.105
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2022,22Q4,301993900.25625
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2023,23Q1,429659490.51
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2023,23Q2,443867964.075
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2023,23Q3,372415672.404
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2023,23q4,454107979.395
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2024,24q1,366881670.9
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2024,24q2,465540430.95
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2024,24q3,479113746.606
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2024,24q4,489261707.415
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2025,25Q1,417131467.5825
Emerging Markets,Mexico,Mining & Chemicals,Mining & Chemicals,2025,25q2,486562487.544
Emerging Markets,Peru,Financial,Banks,2010,10Q2,160449938.9
Emerging Markets,Peru,Financial,Banks,2011,11Q2,184045518.15
Emerging Markets,Peru,Financial,Banks,2012,12Q2,217079329.1
Emerging Markets,Peru,Financial,Banks,2013,13Q2,245394024.2
Emerging Markets,Peru,Financial,Banks,2014,14Q2,179326402.3
Emerging Markets,Peru,Financial,Banks,2015,15Q2,206442441.9741
Emerging Markets,Peru,Financial,Banks,2016,16Q2,218589446.172
Emerging Markets,Peru,Financial,Banks,2017,17Q2,352763348.0192
Emerging Markets,Peru,Financial,Banks,2017,17Q4,456376255.6218
Emerging Markets,Peru,Financial,Banks,2018,18Q2,406221492.368
Emerging Markets,Peru,Financial,Banks,2019,19Q2,569427394.9244
Emerging Markets,Peru,Financial,Banks,2019,19Q4,222959347.4491
Emerging Markets,Peru,Financial,Banks,2020,20Q2,830809783.6242
Emerging Markets,Peru,Financial,Banks,2021,21Q4,114079906.5579
Emerging Markets,Peru,Financial,Banks,2022,22Q2,376925221.1712
Emerging Markets,Peru,Financial,Banks,2023,23Q2,639430759.4433
Emerging Markets,Peru,Financial,Banks,2024,24q2,876575769.1375
Emerging Markets,Peru,Financial,Banks,2024,24q4,275284903.9939
Emerging Markets,Peru,Financial,Banks,2025,25q2,1023104316.28
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2010,10Q1,365500000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2010,10Q2,382500000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2010,10Q3,314500000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2010,10Q4,365500000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2011,11Q1,493000000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2011,11Q2,476000000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2011,11Q3,524168137.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2011,11Q4,588686000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2012,12Q1,159786200
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2012,12Q2,450341000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2012,12Q3,203722656
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2012,12Q4,2325264012.5
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2013,13Q1,78427875.0819314
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2013,13Q2,169110110
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2013,13Q3,101055390
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2013,13Q4,100799140.56
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2014,14Q1,100025946
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2014,14Q2,83344347.1
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2014,14Q3,99873650.76
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2014,14Q4,98180076.24
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2015,15Q1,80669096.8
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2015,15Q2,79802604.3
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2015,15Q3,79701424.3
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2015,15Q4,31415046.8
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2016,16Q1,23211212.1
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2016,16Q2,38685353.5
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2016,16Q3,38685953.5
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2016,16Q4,38650823.45
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2017,17Q1,61841317.52
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2017,17Q2,92761976.28
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2017,17Q3,108223817.66
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2017,17Q4,193257117.25
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2018,18Q1,231908540.7
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2018,18Q2,231908540.7
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2018,18Q3,309217787.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2018,18Q4,309217787.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2019,19Q1,652665984.28732
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2019,19Q2,309217787.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2019,19q3,309223547.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2019,19Q4,309223547.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2020,20Q1,309223547.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2020,20Q2,154611773.8
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2020,20Q3,309229307.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2020,20Q4,386536634.5
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2021,21Q1,463843961.4
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2021,21q2,541151288.3
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2021,21q3,695773142.1
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2021,21Q4,773081269
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2022,22q1,773081269
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2022,22Q2,966362586.25
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2022,22Q3,579819351.75
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2022,22Q4,386549234.5
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2023,23Q1,773098469
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2023,23Q2,773101669
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2023,23Q3,773108069
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2023,23q4,773110469
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2024,24q1,618488375.2
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2024,24q3,468695556.6
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2024,24q4,549878125.3
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2025,25Q1,541170000
Emerging Markets,Peru,Mining & Chemicals,Mining & Chemicals,2025,25q2,557330273.5
Emerging Markets,Philippines,Financial,Banks,2010,10Q1,63354823.6415274
Emerging Markets,Philippines,Financial,Banks,2010,10Q3,109247970.95101
Emerging Markets,Philippines,Financial,Banks,2010,10Q4,72384923.9260792
Emerging Markets,Philippines,Financial,Banks,2011,11Q3,136329087.975532
Emerging Markets,Philippines,Financial,Banks,2012,12Q1,72504712.875902
Emerging Markets,Philippines,Financial,Banks,2012,12Q2,3242491241.01829
Emerging Markets,Philippines,Financial,Banks,2012,12Q4,77933294.974397
Emerging Markets,Philippines,Financial,Banks,2013,13Q2,74774455.8471684
Emerging Markets,Philippines,Financial,Banks,2013,13Q3,148443104.443237
Emerging Markets,Philippines,Financial,Banks,2013,13Q4,24204643.5323776
Emerging Markets,Philippines,Financial,Banks,2014,14Q1,94463380.408576
Emerging Markets,Philippines,Financial,Banks,2014,14Q2,24551767.8572733
Emerging Markets,Philippines,Financial,Banks,2014,14Q3,179302131.253272
Emerging Markets,Philippines,Financial,Banks,2014,14Q4,24015259.6303804
Emerging Markets,Philippines,Financial,Banks,2015,15Q1,79341932.1845112
Emerging Markets,Philippines,Financial,Banks,2015,15Q2,48104817.4105914
Emerging Markets,Philippines,Financial,Banks,2015,15Q3,169064427.88191
Emerging Markets,Philippines,Financial,Banks,2015,15Q4,22774276.8480217
Emerging Markets,Philippines,Financial,Banks,2016,16Q1,97065199.1893833
Emerging Markets,Philippines,Financial,Banks,2016,16Q2,22825085.1718757
Emerging Markets,Philippines,Financial,Banks,2016,16Q3,97295043.9653629
Emerging Markets,Philippines,Financial,Banks,2016,16Q4,21609505.4771813
Emerging Markets,Philippines,Financial,Banks,2017,17Q1,96922069.7894179
Emerging Markets,Philippines,Financial,Banks,2017,17Q2,25965436.0180278
Emerging Markets,Philippines,Financial,Banks,2017,17Q3,95710703.3438152
Emerging Markets,Philippines,Financial,Banks,2017,17Q4,26254366.2594661
Emerging Markets,Philippines,Financial,Banks,2018,18Q1,94789711.8715651
Emerging Markets,Philippines,Financial,Banks,2018,18Q2,24562424.4381989
Emerging Markets,Philippines,Financial,Banks,2018,18Q3,99927995.9888606
Emerging Markets,Philippines,Financial,Banks,2018,18Q4,24953089.2931916
Emerging Markets,Philippines,Financial,Banks,2019,19Q1,101979917.074309
Emerging Markets,Philippines,Financial,Banks,2019,19Q2,103365778.480414
Emerging Markets,Philippines,Financial,Banks,2019,19q3,25344625.3187188
Emerging Markets,Philippines,Financial,Banks,2019,19Q4,105670682.359896
Emerging Markets,Philippines,Financial,Banks,2020,20Q1,25771842.5168568
Emerging Markets,Philippines,Financial,Banks,2020,20Q2,107610605.588706
Emerging Markets,Philippines,Financial,Banks,2020,20Q3,27116937.2095682
Emerging Markets,Philippines,Financial,Banks,2020,20Q4,111726504.943993
Emerging Markets,Philippines,Financial,Banks,2021,21Q1,27075670.1967464
Emerging Markets,Philippines,Financial,Banks,2021,21q2,110382139.244686
Emerging Markets,Philippines,Financial,Banks,2021,21q3,25977751.9493669
Emerging Markets,Philippines,Financial,Banks,2021,21Q4,107005715.377415
Emerging Markets,Philippines,Financial,Banks,2022,22q1,25426366.2778191
Emerging Markets,Philippines,Financial,Banks,2022,22Q2,195429549.071805
Emerging Markets,Philippines,Financial,Banks,2022,22Q3,22447538.6811848
Emerging Markets,Philippines,Financial,Banks,2022,22Q4,110343015.123643
Emerging Markets,Philippines,Financial,Banks,2023,23Q1,72622995.139358
Emerging Markets,Philippines,Financial,Banks,2023,23Q2,208366720.62502
Emerging Markets,Philippines,Financial,Banks,2023,23Q3,69833386.0621116
Emerging Markets,Philippines,Financial,Banks,2023,23q4,208725564.461209
Emerging Markets,Philippines,Financial,Banks,2024,24q1,70288497.5653734
Emerging Markets,Philippines,Financial,Banks,2024,24q2,267570226.182472
Emerging Markets,Philippines,Financial,Banks,2024,24q3,94079567.5116137
Emerging Markets,Philippines,Financial,Banks,2024,24q4,268688829.367915
Emerging Markets,Philippines,Financial,Banks,2025,25Q1,92138014.8917568
Emerging Markets,Philippines,Financial,Banks,2025,25q2,298070888.25876
Emerging Markets,Philippines,Industrial,Machinery,2010,10Q2,1059512894.56307
Emerging Markets,Philippines,Industrial,Machinery,2011,11Q2,127531648.454563
Emerging Markets,Philippines,Industrial,Machinery,2012,12Q2,150424280.116922
Emerging Markets,Philippines,Industrial,Machinery,2013,13Q2,169217465.102346
Emerging Markets,Philippines,Industrial,Machinery,2014,14Q2,187657101.452998
Emerging Markets,Philippines,Industrial,Machinery,2015,15Q2,189376724.020993
Emerging Markets,Philippines,Industrial,Machinery,2016,16Q2,182872302.129232
Emerging Markets,Philippines,Industrial,Machinery,2017,17Q2,187868502.869222
Emerging Markets,Philippines,Industrial,Machinery,2018,18Q2,188015439.091922
Emerging Markets,Philippines,Industrial,Machinery,2019,19Q2,209253262.787234
Emerging Markets,Philippines,Industrial,Machinery,2020,20Q3,103673017.103126
Emerging Markets,Philippines,Industrial,Machinery,2021,21q2,106611351.272267
Emerging Markets,Philippines,Industrial,Machinery,2022,22Q2,143690105.260892
Emerging Markets,Philippines,Industrial,Machinery,2023,23Q2,163463887.271585
Emerging Markets,Philippines,Industrial,Machinery,2024,24q2,189167709.0636
Emerging Markets,Philippines,Industrial,Machinery,2025,25q2,286547000.273411
Emerging Markets,Philippines,Industrial,Transport,2010,10Q2,16833111.4894247
Emerging Markets,Philippines,Industrial,Transport,2011,11Q2,22410817.0373648
Emerging Markets,Philippines,Industrial,Transport,2012,12Q2,29180484.4324396
Emerging Markets,Philippines,Industrial,Transport,2013,13Q2,33054646.4937161
Emerging Markets,Philippines,Industrial,Transport,2014,14Q2,40896426.6123537
Emerging Markets,Philippines,Industrial,Transport,2015,15Q2,42474980.6393105
Emerging Markets,Philippines,Industrial,Transport,2016,16Q2,40950033.9329083
Emerging Markets,Philippines,Industrial,Transport,2017,17Q2,104238464.747786
Emerging Markets,Philippines,Industrial,Transport,2018,18Q2,100579095.890803
Emerging Markets,Philippines,Industrial,Transport,2019,19Q2,202443799.724952
Emerging Markets,Philippines,Industrial,Transport,2020,20Q2,136867543.038133
Emerging Markets,Philippines,Industrial,Transport,2021,21q2,102461197.084778
Emerging Markets,Philippines,Industrial,Transport,2021,21q3,110335573.858809
Emerging Markets,Philippines,Industrial,Transport,2022,22q1,234750049.743542
Emerging Markets,Philippines,Industrial,Transport,2023,23Q1,372813255.699739
Emerging Markets,Philippines,Industrial,Transport,2024,24q1,396728767.892363
Emerging Markets,Philippines,Industrial,Transport,2025,25Q1,499821659.31248
Emerging Markets,Philippines,Property,Property,2010,10Q2,72371241.070456
Emerging Markets,Philippines,Property,Property,2011,11Q2,86707822.4592856
Emerging Markets,Philippines,Property,Property,2012,12Q2,119548388.813156
Emerging Markets,Philippines,Property,Property,2013,13Q2,108554070.394664
Emerging Markets,Philippines,Property,Property,2014,14Q2,75671670.3370429
Emerging Markets,Philippines,Property,Property,2015,15Q2,154827675.548453
Emerging Markets,Philippines,Property,Property,2016,16Q2,163520869.918049
Emerging Markets,Philippines,Property,Property,2017,17Q2,173087875.569289
Emerging Markets,Philippines,Property,Property,2018,18Q2,221287816.042065
Emerging Markets,Philippines,Property,Property,2019,19Q2,221003415.018922
Emerging Markets,Philippines,Property,Property,2020,20Q3,123829780.046613
Emerging Markets,Philippines,Property,Property,2021,21q2,56801100.8803029
Emerging Markets,Philippines,Property,Property,2022,22Q2,53536274.316185
Emerging Markets,Philippines,Property,Property,2023,23Q2,122698683.712612
Emerging Markets,Philippines,Property,Property,2024,24q2,172071883.300298
Emerging Markets,Philippines,Property,Property,2025,25q2,249805776.680464
Emerging Markets,Philippines,Utilities,Utilities,2010,10Q2,78895831.9542335
Emerging Markets,Philippines,Utilities,Utilities,2010,10Q3,63458183.1700847
Emerging Markets,Philippines,Utilities,Utilities,2011,11Q1,32940769.9451055
Emerging Markets,Philippines,Utilities,Utilities,2011,11Q2,69029889.1928892
Emerging Markets,Philippines,Utilities,Utilities,2011,11Q3,90475409.4313389
Emerging Markets,Philippines,Utilities,Utilities,2011,11Q4,43692621.9133287
Emerging Markets,Philippines,Utilities,Utilities,2012,12Q2,108271041.439515
Emerging Markets,Philippines,Utilities,Utilities,2012,12Q3,107886203.122098
Emerging Markets,Philippines,Utilities,Utilities,2013,13Q2,166552949.055477
Emerging Markets,Philippines,Utilities,Utilities,2013,13Q3,107348964.368228
Emerging Markets,Philippines,Utilities,Utilities,2014,14Q2,252178024.682456
Emerging Markets,Philippines,Utilities,Utilities,2014,14Q3,149792551.861001
Emerging Markets,Philippines,Utilities,Utilities,2015,15Q2,214577026.936197
Emerging Markets,Philippines,Utilities,Utilities,2015,15Q3,163960579.166993
Emerging Markets,Philippines,Utilities,Utilities,2016,16Q2,283481591.477451
Emerging Markets,Philippines,Utilities,Utilities,2016,16Q3,317616955.456064
Emerging Markets,Philippines,Utilities,Utilities,2017,17Q2,210614343.443844
Emerging Markets,Philippines,Utilities,Utilities,2017,17Q3,198290966.250096
Emerging Markets,Philippines,Utilities,Utilities,2018,18Q2,173670506.491269
Emerging Markets,Philippines,Utilities,Utilities,2018,18Q3,110401845.202643
Emerging Markets,Philippines,Utilities,Utilities,2019,19Q2,231168248.502551
Emerging Markets,Philippines,Utilities,Utilities,2019,19q3,118476977.696831
Emerging Markets,Philippines,Utilities,Utilities,2020,20Q2,231484535.26726
Emerging Markets,Philippines,Utilities,Utilities,2020,20Q3,109338547.156433
Emerging Markets,Philippines,Utilities,Utilities,2021,21q2,182216582.451557
Emerging Markets,Philippines,Utilities,Utilities,2021,21q3,114451948.211296
Emerging Markets,Philippines,Utilities,Utilities,2022,22Q2,220566662.291161
Emerging Markets,Philippines,Utilities,Utilities,2022,22Q3,114614850.361296
Emerging Markets,Philippines,Utilities,Utilities,2023,23Q2,223414122.184255
Emerging Markets,Philippines,Utilities,Utilities,2023,23Q3,169191392.820428
Emerging Markets,Philippines,Utilities,Utilities,2024,24q2,220047341.865275
Emerging Markets,Philippines,Utilities,Utilities,2024,24q3,207362400.529418
Emerging Markets,Philippines,Utilities,Utilities,2025,25q2,272422008.405487
Emerging Markets,Qatar,Financial,Banks,2010,10Q3,331038395.347695
Emerging Markets,Qatar,Financial,Banks,2014,14Q1,259552333.621152
Emerging Markets,Qatar,Financial,Banks,2019,19Q1,1522070121.93459
Emerging Markets,Qatar,Financial,Banks,2021,21Q1,1401144140.29156
Emerging Markets,Qatar,Financial,Banks,2022,22q1,1768393796.5651
Emerging Markets,Qatar,Financial,Banks,2023,23Q1,1927284869.72501
Emerging Markets,Qatar,Financial,Banks,2024,24q1,2119418981.0361
Emerging Markets,Qatar,Financial,Banks,2024,24q3,999383285.089412
Emerging Markets,Qatar,Financial,Banks,2025,25Q1,1295548288.18219
